sep=,
180513113050Time,Lights,input0,input1,input2,angleFR,angleFL,angleBR,angleBL,powerFR,powerFL,powerBR,powerBL
0.20000672340393066,0,0,0,0,0,0,0,0,0,0,0,0
0.4000124931335449,0,0,0,0,0,0,0,0,0,0,0,0
0.6000170707702637,0,0,0,0,0,0,0,0,0,0,0,0
0.8000216484069824,0,0,0,0,0,0,0,0,0,0,0,0
1.0000274181365967,0,0,0,0,0,0,0,0,0,0,0,0
1.2000353336334229,0,0,0,0,0,0,0,0,0,0,0,0
1.400041103363037,0,0,0,0,0,0,0,0,0,0,0,0
1.600046157836914,0,0,0,0,0,0,0,0,0,0,0,0
1.8000478744506836,0,0,0,0,0,0,0,0,0,0,0,0
2.0000593662261963,0,0,0,0,0,0,0,0,0,0,0,0
2.200070381164551,0,0,0,0,0,0,0,0,0,0,0,0
2.4000747203826904,0,0,0,0,0,0,0,0,0,0,0,0
2.6000843048095703,0,0,0,0,0,0,0,0,0,0,0,0
2.8000905513763428,0,0,0,0,0,0,0,0,0,0,0,0
3.0000996589660645,0,0,0,0,0,0,0,0,0,0,0,0
3.2001047134399414,0,0,0,0,0,0,0,0,0,0,0,0
3.4001145362854004,0,0,0,0,0,0,0,0,0,0,0,0
3.600118637084961,0,0,0,0,0,0,0,0,0,0,0,0
3.800126075744629,0,0,0,0,0,0,0,0,0,0,0,0
4.00013279914856,0,0,0,0,0,0,0,0,0,0,0,0
4.200139284133911,0,0,0,0,0,0,0,0,0,0,0,0
4.4001452922821045,0,0,0,0,0,0,0,0,0,0,0,0
4.600151777267456,0,0,0,0,0,0,0,0,0,0,0,0
4.8001556396484375,0,0,0,0,0,0,0,0,0,0,0,0
5.0001630783081055,0,0,0,0,0,0,0,0,0,0,0,0
5.200172424316406,0,0,0,0,0,0,0,0,0,0,0,0
5.400181770324707,0,0,0,0,0,0,0,0,0,0,0,0
5.600189208984375,0,0,0,0,0,0,0,0,0,0,0,0
5.800197601318359,0,0,0,0,0,0,0,0,0,0,0,0
6.000206470489502,0,0,0,0,0,0,0,0,0,0,0,0
6.200220346450806,0,0,0,0,0,0,0,0,0,0,0,0
6.40023136138916,0,0,0,0,0,0,0,0,0,0,0,0
6.600239515304565,0,0,0,0,0,0,0,0,0,0,0,0
6.800242900848389,0,0,0,0,0,0,0,0,0,0,0,0
7.000251531600952,0,0,0,0,0,0,0,0,0,0,0,0
7.200258016586304,0,0,0,0,0,0,0,0,0,0,0,0
7.400265455245972,0,0,0,0,0,0,0,0,0,0,0,0
7.600271940231323,0,0,0,0,0,0,0,0,0,0,0,0
7.800281047821045,0,0,0,0,0,0,0,0,0,0,0,0
8.000283002853394,0,0,0,0,0,0,0,0,0,0,0,0
8.200286388397217,0,0,0,0,0,0,0,0,0,0,0,0
8.400295495986938,0,0,0,0,0,0,0,0,0,0,0,0
8.600300550460815,0,0,0,0,0,0,0,0,0,0,0,0
8.800306797027588,0,0,0,0,0,0,0,0,0,0,0,0
9.00031852722168,0,0,0,0,0,0,0,0,0,0,0,0
9.200326204299927,0,0,0,0,0,0,0,0,0,0,0,0
9.400335550308228,0,0,0,0,0,0,0,0,0,0,0,0
9.600341081619263,0,0,0,0,0,0,0,0,0,0,0,0
9.800344944000244,0,0,0,0,0,0,0,0,0,0,0,0
10.000352144241333,0,0,0,0,0,0,0,0,0,0,0,0
10.200359344482422,0,0,0,0,0,0,0,0,0,0,0,0
10.400368928909302,0,0,0,0,0,0,0,0,0,0,0,0
10.600377798080444,0,0,0,0,0,0,0,0,0,0,0,0
10.800386667251587,0,0,0,0,0,0,0,0,0,0,0,0
11.000393867492676,0,0,0,0,0,0,0,0,0,0,0,0
11.200401782989502,0,0,0,0,0,0,0,0,0,0,0,0
11.400404214859009,0,0,0,0,0,0,0,0,0,0,0,0
11.600415229797363,0,0,0,0,0,0,0,0,0,0,0,0
11.800421237945557,0,0,0,0,0,0,0,0,0,0,0,0
12.000425577163696,0,0,0,0,0,0,0,0,0,0,0,0
12.200430631637573,0,0,0,0,0,0,0,0,0,0,0,0
12.400440216064453,0,0,0,0,0,0,0,0,0,0,0,0
12.600445985794067,0,0,0,0,0,0,0,0,0,0,0,0
12.800451755523682,0,0,0,0,0,0,0,0,0,0,0,0
13.000463485717773,0,0,0,0,0,0,0,0,0,0,0,0
13.200469732284546,0,0,0,0,0,0,0,0,0,0,0,0
13.400476217269897,0,0,0,0,0,0,0,0,0,0,0,0
13.600483894348145,0,0,0,0,0,0,0,0,0,0,0,0
13.800488471984863,0,0,0,0,0,0,0,0,0,0,0,0
14.000498056411743,0,0,0,0,0,0,0,0,0,0,0,0
14.200500011444092,0,0,0,0,0,0,0,0,0,0,0,0
14.40051007270813,0,0,0,0,0,0,0,0,0,0,0,0
14.600517511367798,0,0,0,0,0,0,0,0,0,0,0,0
14.80052399635315,0,0,0,0,0,0,0,0,0,0,0,0
15.00052809715271,0,0,0,0,0,0,0,0,0,0,0,0
15.200536727905273,0,0,0,0,0,0,0,0,0,0,0,0
15.400546073913574,0,0,0,0,0,0,0,0,0,0,0,0
15.600556135177612,0,0,0,0,0,0,0,0,0,0,0,0
15.800562858581543,0,0,0,0,0,0,0,0,0,0,0,0
16.000569820404053,0,0,0,0,0,0,0,0,0,0,0,0
16.20057487487793,0,0,0,0,0,0,0,0,0,0,0,0
