sep=,
180513114138Time,Lights,input0,input1,input2,angleFR,angleFL,angleBR,angleBL,powerFR,powerFL,powerBR,powerBL
0.20000910758972168,0,0,0,0,0,0,0,0,0,0,0,0
0.40001678466796875,0,0,0,0,0,0,0,0,0,0,0,0
0.6000266075134277,0,0,0,0,0,0,0,0,0,0,0,0
0.8000352382659912,0,0,0,0,0,0,0,0,0,0,0,0
1.0000433921813965,0,0,0,0,0,0,0,0,0,0,0,0
1.2000524997711182,0,0,0,0,0,0,0,0,0,0,0,0
1.4000604152679443,0,0,0,0,0,0,0,0,0,0,0,0
1.6000638008117676,0,0,0,0,0,0,0,0,0,0,0,0
1.8000659942626953,0,0,0,0,0,0,0,0,0,0,0,0
2.000075340270996,0,0,0,0,0,0,0,0,0,0,0,0
2.200084686279297,0,0,0,0,0,0,0,0,0,0,0,0
2.400092124938965,0,0,0,0,0,0,0,0,0,0,0,0
2.6000988483428955,0,0,0,0,0,0,0,0,0,0,0,0
2.800110340118408,0,0,0,0,0,0,0,0,0,0,0,0
3.000119209289551,0,0,0,0,0,0,0,0,0,0,0,0
3.200127363204956,0,0,0,0,0,0,0,0,0,0,0,0
3.4001338481903076,0,0,0,0,0,0,0,0,0,0,0,0
3.6001455783843994,0,0,0,0,0,0,0,0,0,0,0,0
3.8001558780670166,0,0,0,0,0,0,0,0,0,0,0,0
4.00016713142395,0,0,0,0,0,0,0,0,0,0,0,0
4.200177431106567,0,0,0,0,0,0,0,0,0,0,0,0
4.400186777114868,0,0,0,0,0,0,0,0,0,0,0,0
4.600196123123169,0,0,0,0,0,0,0,0,0,0,0,0
4.800201892852783,0,0,0,0,0,0,0,0,0,0,0,0
5.000210762023926,0,0,0,0,0,0,0,0,0,0,0,0
5.200219631195068,0,0,0,0,0,0,0,0,0,0,0,0
5.400231122970581,0,0,0,0,0,0,0,0,0,0,0,0
5.600238084793091,0,0,0,0,0,0,0,0,0,0,0,0
5.800245761871338,0,0,0,0,0,0,0,0,0,0,0,0
6.000252962112427,0,0,0,0,0,0,0,0,0,0,0,0
6.200259447097778,0,0,0,0,0,0,0,0,0,0,0,0
6.4002649784088135,0,0,0,0,0,0,0,0,0,0,0,0
6.60027289390564,0,0,0,0,0,0,0,0,0,0,0,0
6.800276517868042,0,0,0,0,0,0,0,0,0,0,0,0
7.000281095504761,0,0,0,0,0,0,0,0,0,0,0,0
7.2002880573272705,0,0,0,0,0,0,0,0,0,0,0,0
7.4002931118011475,0,0,0,0,0,0,0,0,0,0,0,0
7.600299835205078,0,0,0,0,0,0,0,0,0,0,0,0
7.800310850143433,0,0,0,0,0,0,0,0,0,0,0,0
8.00031590461731,0,0,0,0,0,0,0,0,0,0,0,0
8.200327396392822,0,0,0,0,0,0,0,0,0,0,0,0
8.400337219238281,0,0,0,0,0,0,0,0,0,0,0,0
8.600347757339478,0,0,0,0,0,0,0,0,0,0,0,0
8.800358057022095,0,0,0,0,0,0,0,0,0,0,0,0
9.000369310379028,0,0,0,0,0,0,0,0,0,0,0,0
9.200379848480225,0,0,0,0,0,0,0,0,0,0,0,0
9.400393009185791,0,0,0,0,0,0,0,0,0,0,0,0
9.600403070449829,0,0,0,0,0,0,0,0,0,0,0,0
9.800408601760864,0,0,0,0,0,0,0,0,0,0,0,0
10.000417232513428,0,0,0,0,0,0,0,0,0,0,0,0
10.200422525405884,0,0,0,0,0,0,0,0,0,0,0,0
10.400434732437134,0,0,0,0,0,0,0,0,0,0,0,0
10.600442171096802,0,0,0,0,0,0,0,0,0,0,0,0
10.800446271896362,0,0,0,0,0,0,0,0,0,0,0,0
11.000454425811768,0,0,0,0,0,0,0,0,0,0,0,0
11.200464487075806,0,0,0,0,0,0,0,0,0,0,0,0
11.40047311782837,0,0,0,0,0,0,0,0,0,0,0,0
11.600475788116455,0,0,0,0,0,0,0,0,0,0,0,0
11.800480127334595,0,0,0,0,0,0,0,0,0,0,0,0
12.000492334365845,0,0,0,0,0,0,0,0,0,0,0,0
12.200498819351196,0,0,0,0,0,0,0,0,0,0,0,0
12.400506258010864,0,0,0,0,0,0,0,0,0,0,0,0
12.600516080856323,0,0,0,0,0,0,0,0,0,0,0,0
12.800527095794678,0,0,0,0,0,0,0,0,0,0,0,0
13.00053358078003,0,0,0,0,0,0,0,0,0,0,0,0
13.200545072555542,0,0,0,0,0,0,0,0,0,0,0,0
